"scripts","detailing","lagged_scripts","mean_samples","doctorType"
3,3,6,0.352173913043478,"General Physician"
5,5,3,0.352173913043478,"General Physician"
6,5,5,0.352173913043478,"General Physician"
3,6,6,0.352173913043478,"General Physician"
11,5,3,0.352173913043478,"General Physician"
8,2,11,0.352173913043478,"General Physician"
3,5,8,0.352173913043478,"General Physician"
0,5,3,0.352173913043478,"General Physician"
3,4,0,0.352173913043478,"General Physician"
6,2,3,0.352173913043478,"General Physician"
6,5,6,0.352173913043478,"General Physician"
6,3,6,0.352173913043478,"General Physician"
8,5,6,0.352173913043478,"General Physician"
6,4,8,0.352173913043478,"General Physician"
3,3,6,0.352173913043478,"General Physician"
2,1,3,0.352173913043478,"General Physician"
8,2,2,0.352173913043478,"General Physician"
0,2,8,0.352173913043478,"General Physician"
2,1,3,0.304347826086957,"General Physician"
6,1,2,0.304347826086957,"General Physician"
3,1,6,0.304347826086957,"General Physician"
7,1,3,0.304347826086957,"General Physician"
6,3,7,0.304347826086957,"General Physician"
4,2,6,0.304347826086957,"General Physician"
6,1,4,0.304347826086957,"General Physician"
5,3,6,0.304347826086957,"General Physician"
1,1,5,0.304347826086957,"General Physician"
2,3,1,0.304347826086957,"General Physician"
3,0,2,0.304347826086957,"General Physician"
1,3,3,0.304347826086957,"General Physician"
3,2,1,0.304347826086957,"General Physician"
5,2,3,0.304347826086957,"General Physician"
3,3,5,0.304347826086957,"General Physician"
8,3,3,0.304347826086957,"General Physician"
7,2,8,0.304347826086957,"General Physician"
8,3,7,0.304347826086957,"General Physician"
14,1,8,0.304347826086957,"General Physician"
2,1,14,0.304347826086957,"General Physician"
2,2,2,0.304347826086957,"General Physician"
2,2,2,0.304347826086957,"General Physician"
5,2,2,0.304347826086957,"General Physician"
4,1,0,0.00869565217391304,"General Physician"
1,0,4,0.00869565217391304,"General Physician"
2,0,1,0.00869565217391304,"General Physician"
4,0,2,0.00869565217391304,"General Physician"
0,0,4,0.00869565217391304,"General Physician"
2,0,0,0.00869565217391304,"General Physician"
0,0,2,0.00869565217391304,"General Physician"
3,0,0,0.00869565217391304,"General Physician"
2,0,3,0.00869565217391304,"General Physician"
1,0,2,0.00869565217391304,"General Physician"
1,0,1,0.00869565217391304,"General Physician"
2,0,1,0.00869565217391304,"General Physician"
1,0,2,0.00869565217391304,"General Physician"
0,0,1,0.00869565217391304,"General Physician"
1,0,0,0.00869565217391304,"General Physician"
1,0,1,0.00869565217391304,"General Physician"
0,0,1,0.00869565217391304,"General Physician"
0,1,0,0.00869565217391304,"General Physician"
0,2,0,0.00869565217391304,"General Physician"
0,0,0,0.00869565217391304,"General Physician"
2,1,0,0.00869565217391304,"General Physician"
0,1,2,0.00869565217391304,"General Physician"
0,1,0,0.00869565217391304,"General Physician"
0,0,0,0.134782608695652,"General Physician"
0,0,0,0.134782608695652,"General Physician"
0,0,0,0.134782608695652,"General Physician"
0,1,0,0.134782608695652,"General Physician"
1,0,0,0.134782608695652,"General Physician"
0,0,1,0.134782608695652,"General Physician"
1,0,0,0.134782608695652,"General Physician"
0,0,1,0.134782608695652,"General Physician"
0,0,0,0.134782608695652,"General Physician"
0,0,0,0.134782608695652,"General Physician"
3,0,0,0.134782608695652,"General Physician"
1,1,3,0.134782608695652,"General Physician"
0,1,1,0.134782608695652,"General Physician"
0,1,0,0.134782608695652,"General Physician"
0,0,0,0.134782608695652,"General Physician"
0,1,0,0.134782608695652,"General Physician"
0,0,0,0.134782608695652,"General Physician"
0,1,0,0.134782608695652,"General Physician"
0,1,0,0.134782608695652,"General Physician"
0,1,0,0.134782608695652,"General Physician"
1,2,0,0.134782608695652,"General Physician"
0,2,1,0.134782608695652,"General Physician"
0,4,0,0.134782608695652,"General Physician"
0,1,4,0.173913043478261,"Other Specialist"
0,0,0,0.173913043478261,"Other Specialist"
0,0,0,0.173913043478261,"Other Specialist"
0,0,0,0.173913043478261,"Other Specialist"
1,0,0,0.173913043478261,"Other Specialist"
0,0,1,0.173913043478261,"Other Specialist"
0,0,0,0.173913043478261,"Other Specialist"
0,0,0,0.173913043478261,"Other Specialist"
3,0,0,0.173913043478261,"Other Specialist"
1,0,3,0.173913043478261,"Other Specialist"
0,1,1,0.173913043478261,"Other Specialist"
0,1,0,0.173913043478261,"Other Specialist"
1,1,0,0.173913043478261,"Other Specialist"
2,2,1,0.173913043478261,"Other Specialist"
0,1,2,0.173913043478261,"Other Specialist"
0,2,0,0.173913043478261,"Other Specialist"
3,1,0,0.173913043478261,"Other Specialist"
3,1,3,0.173913043478261,"Other Specialist"
1,2,3,0.173913043478261,"Other Specialist"
2,1,1,0.173913043478261,"Other Specialist"
8,2,2,0.173913043478261,"Other Specialist"
4,1,8,0.173913043478261,"Other Specialist"
5,2,4,0.173913043478261,"Other Specialist"
0,0,0,0.11304347826087,"General Physician"
0,0,0,0.11304347826087,"General Physician"
0,0,0,0.11304347826087,"General Physician"
0,0,0,0.11304347826087,"General Physician"
0,0,0,0.11304347826087,"General Physician"
0,0,0,0.11304347826087,"General Physician"
0,0,0,0.11304347826087,"General Physician"
1,0,0,0.11304347826087,"General Physician"
1,0,1,0.11304347826087,"General Physician"
0,0,1,0.11304347826087,"General Physician"
0,0,0,0.11304347826087,"General Physician"
1,0,0,0.11304347826087,"General Physician"
0,0,1,0.11304347826087,"General Physician"
0,0,0,0.11304347826087,"General Physician"
0,0,0,0.11304347826087,"General Physician"
0,1,0,0.11304347826087,"General Physician"
2,0,0,0.11304347826087,"General Physician"
1,0,2,0.11304347826087,"General Physician"
7,0,1,0.11304347826087,"General Physician"
0,0,7,0.11304347826087,"General Physician"
2,1,0,0.11304347826087,"General Physician"
1,0,2,0.11304347826087,"General Physician"
3,2,1,0.11304347826087,"General Physician"
2,1,2,0.38695652173913,"Area Specialist"
3,1,2,0.38695652173913,"Area Specialist"
2,0,3,0.38695652173913,"Area Specialist"
0,2,2,0.38695652173913,"Area Specialist"
1,1,0,0.38695652173913,"Area Specialist"
1,0,1,0.38695652173913,"Area Specialist"
3,1,1,0.38695652173913,"Area Specialist"
7,0,3,0.38695652173913,"Area Specialist"
1,1,7,0.38695652173913,"Area Specialist"
0,0,1,0.38695652173913,"Area Specialist"
2,1,0,0.38695652173913,"Area Specialist"
1,2,2,0.38695652173913,"Area Specialist"
0,2,1,0.38695652173913,"Area Specialist"
3,1,0,0.38695652173913,"Area Specialist"
2,0,3,0.38695652173913,"Area Specialist"
0,1,2,0.38695652173913,"Area Specialist"
0,0,0,0.38695652173913,"Area Specialist"
8,2,0,0.38695652173913,"Area Specialist"
3,2,8,0.38695652173913,"Area Specialist"
1,0,3,0.38695652173913,"Area Specialist"
7,4,1,0.38695652173913,"Area Specialist"
9,8,7,0.38695652173913,"Area Specialist"
2,4,9,0.38695652173913,"Area Specialist"
2,3,4,0.734782608695652,"General Physician"
0,2,2,0.734782608695652,"General Physician"
1,2,0,0.734782608695652,"General Physician"
4,3,1,0.734782608695652,"General Physician"
1,3,4,0.734782608695652,"General Physician"
3,1,1,0.734782608695652,"General Physician"
2,2,3,0.734782608695652,"General Physician"
3,2,2,0.734782608695652,"General Physician"
2,2,3,0.734782608695652,"General Physician"
1,1,2,0.734782608695652,"General Physician"
2,2,1,0.734782608695652,"General Physician"
2,1,2,0.734782608695652,"General Physician"
5,3,2,0.734782608695652,"General Physician"
2,2,5,0.734782608695652,"General Physician"
4,2,2,0.734782608695652,"General Physician"
1,3,4,0.734782608695652,"General Physician"
2,2,1,0.734782608695652,"General Physician"
0,2,2,0.734782608695652,"General Physician"
5,4,0,0.734782608695652,"General Physician"
0,4,5,0.734782608695652,"General Physician"
1,4,0,0.734782608695652,"General Physician"
2,3,1,0.734782608695652,"General Physician"
1,5,2,0.734782608695652,"General Physician"
32,1,33,0.7,"Area Specialist"
23,6,32,0.7,"Area Specialist"
28,1,23,0.7,"Area Specialist"
23,2,28,0.7,"Area Specialist"
41,1,23,0.7,"Area Specialist"
31,3,41,0.7,"Area Specialist"
26,2,31,0.7,"Area Specialist"
34,4,26,0.7,"Area Specialist"
20,2,34,0.7,"Area Specialist"
23,3,20,0.7,"Area Specialist"
31,3,23,0.7,"Area Specialist"
30,5,31,0.7,"Area Specialist"
28,0,30,0.7,"Area Specialist"
29,5,28,0.7,"Area Specialist"
23,2,29,0.7,"Area Specialist"
27,5,23,0.7,"Area Specialist"
26,2,27,0.7,"Area Specialist"
6,7,26,0.7,"Area Specialist"
6,4,6,0.7,"Area Specialist"
26,1,6,0.7,"Area Specialist"
15,3,26,0.7,"Area Specialist"
34,3,15,0.7,"Area Specialist"
23,6,34,0.7,"Area Specialist"
8,3,16,0.395652173913043,"Area Specialist"
9,4,8,0.395652173913043,"Area Specialist"
16,3,9,0.395652173913043,"Area Specialist"
16,3,16,0.395652173913043,"Area Specialist"
9,3,16,0.395652173913043,"Area Specialist"
11,0,9,0.395652173913043,"Area Specialist"
9,3,11,0.395652173913043,"Area Specialist"
18,4,9,0.395652173913043,"Area Specialist"
6,4,18,0.395652173913043,"Area Specialist"
9,4,6,0.395652173913043,"Area Specialist"
14,6,9,0.395652173913043,"Area Specialist"
15,5,14,0.395652173913043,"Area Specialist"
9,5,15,0.395652173913043,"Area Specialist"
15,6,9,0.395652173913043,"Area Specialist"
22,5,15,0.395652173913043,"Area Specialist"
12,6,22,0.395652173913043,"Area Specialist"
15,1,12,0.395652173913043,"Area Specialist"
18,3,15,0.395652173913043,"Area Specialist"
15,1,18,0.395652173913043,"Area Specialist"
19,2,15,0.395652173913043,"Area Specialist"
12,6,19,0.395652173913043,"Area Specialist"
15,2,12,0.395652173913043,"Area Specialist"
10,2,15,0.395652173913043,"Area Specialist"
2,1,6,0.439130434782609,"Other Specialist"
3,2,2,0.439130434782609,"Other Specialist"
3,1,3,0.439130434782609,"Other Specialist"
4,3,3,0.439130434782609,"Other Specialist"
7,1,4,0.439130434782609,"Other Specialist"
2,2,7,0.439130434782609,"Other Specialist"
5,2,2,0.439130434782609,"Other Specialist"
2,2,5,0.439130434782609,"Other Specialist"
5,1,2,0.439130434782609,"Other Specialist"
6,1,5,0.439130434782609,"Other Specialist"
5,0,6,0.439130434782609,"Other Specialist"
1,3,5,0.439130434782609,"Other Specialist"
0,2,1,0.439130434782609,"Other Specialist"
2,1,0,0.439130434782609,"Other Specialist"
4,0,2,0.439130434782609,"Other Specialist"
4,1,4,0.439130434782609,"Other Specialist"
3,2,4,0.439130434782609,"Other Specialist"
2,1,3,0.439130434782609,"Other Specialist"
1,3,2,0.439130434782609,"Other Specialist"
1,1,1,0.439130434782609,"Other Specialist"
3,4,1,0.439130434782609,"Other Specialist"
2,3,3,0.439130434782609,"Other Specialist"
1,2,2,0.439130434782609,"Other Specialist"
3,1,0,0.343478260869565,"Other Specialist"
1,1,3,0.343478260869565,"Other Specialist"
1,3,1,0.343478260869565,"Other Specialist"
4,0,1,0.343478260869565,"Other Specialist"
1,0,4,0.343478260869565,"Other Specialist"
0,2,1,0.343478260869565,"Other Specialist"
1,0,0,0.343478260869565,"Other Specialist"
1,2,1,0.343478260869565,"Other Specialist"
1,1,1,0.343478260869565,"Other Specialist"
1,1,1,0.343478260869565,"Other Specialist"
0,0,1,0.343478260869565,"Other Specialist"
1,1,0,0.343478260869565,"Other Specialist"
0,1,1,0.343478260869565,"Other Specialist"
1,2,0,0.343478260869565,"Other Specialist"
0,0,1,0.343478260869565,"Other Specialist"
1,1,0,0.343478260869565,"Other Specialist"
1,1,1,0.343478260869565,"Other Specialist"
0,1,1,0.343478260869565,"Other Specialist"
1,0,0,0.343478260869565,"Other Specialist"
0,2,1,0.343478260869565,"Other Specialist"
0,0,0,0.343478260869565,"Other Specialist"
0,4,0,0.343478260869565,"Other Specialist"
0,2,0,0.343478260869565,"Other Specialist"
0,4,7,1.91304347826087,"General Physician"
0,0,0,1.91304347826087,"General Physician"
2,1,0,1.91304347826087,"General Physician"
4,1,2,1.91304347826087,"General Physician"
2,1,4,1.91304347826087,"General Physician"
4,2,2,1.91304347826087,"General Physician"
10,2,4,1.91304347826087,"General Physician"
4,1,10,1.91304347826087,"General Physician"
2,2,4,1.91304347826087,"General Physician"
2,3,2,1.91304347826087,"General Physician"
10,2,2,1.91304347826087,"General Physician"
10,4,10,1.91304347826087,"General Physician"
10,4,10,1.91304347826087,"General Physician"
6,2,10,1.91304347826087,"General Physician"
3,1,6,1.91304347826087,"General Physician"
4,1,3,1.91304347826087,"General Physician"
10,1,4,1.91304347826087,"General Physician"
8,3,10,1.91304347826087,"General Physician"
1,3,8,1.91304347826087,"General Physician"
7,2,1,1.91304347826087,"General Physician"
0,5,7,1.91304347826087,"General Physician"
9,6,0,1.91304347826087,"General Physician"
9,2,9,1.91304347826087,"General Physician"
3,2,5,0,"Other Specialist"
2,2,3,0,"Other Specialist"
1,2,2,0,"Other Specialist"
3,1,1,0,"Other Specialist"
1,1,3,0,"Other Specialist"
2,0,1,0,"Other Specialist"
3,0,2,0,"Other Specialist"
1,0,3,0,"Other Specialist"
1,0,1,0,"Other Specialist"
0,1,1,0,"Other Specialist"
1,0,0,0,"Other Specialist"
0,2,1,0,"Other Specialist"
0,2,0,0,"Other Specialist"
0,2,0,0,"Other Specialist"
0,1,0,0,"Other Specialist"
0,1,0,0,"Other Specialist"
0,2,0,0,"Other Specialist"
1,0,0,0,"Other Specialist"
3,1,1,0,"Other Specialist"
3,4,3,0,"Other Specialist"
2,1,3,0,"Other Specialist"
0,2,2,0,"Other Specialist"
3,3,0,0,"Other Specialist"
6,0,2,0.126086956521739,"Area Specialist"
5,1,6,0.126086956521739,"Area Specialist"
1,2,5,0.126086956521739,"Area Specialist"
3,1,1,0.126086956521739,"Area Specialist"
3,1,3,0.126086956521739,"Area Specialist"
9,2,3,0.126086956521739,"Area Specialist"
0,3,9,0.126086956521739,"Area Specialist"
3,1,0,0.126086956521739,"Area Specialist"
6,2,3,0.126086956521739,"Area Specialist"
3,2,6,0.126086956521739,"Area Specialist"
4,1,3,0.126086956521739,"Area Specialist"
7,2,4,0.126086956521739,"Area Specialist"
2,1,7,0.126086956521739,"Area Specialist"
4,3,2,0.126086956521739,"Area Specialist"
0,2,4,0.126086956521739,"Area Specialist"
5,1,0,0.126086956521739,"Area Specialist"
0,0,5,0.126086956521739,"Area Specialist"
3,0,0,0.126086956521739,"Area Specialist"
2,0,3,0.126086956521739,"Area Specialist"
6,0,2,0.126086956521739,"Area Specialist"
0,1,6,0.126086956521739,"Area Specialist"
2,3,0,0.126086956521739,"Area Specialist"
1,2,2,0.126086956521739,"Area Specialist"
3,2,5,0.28695652173913,"Other Specialist"
10,0,3,0.28695652173913,"Other Specialist"
7,1,10,0.28695652173913,"Other Specialist"
4,2,7,0.28695652173913,"Other Specialist"
4,1,4,0.28695652173913,"Other Specialist"
3,0,4,0.28695652173913,"Other Specialist"
2,2,3,0.28695652173913,"Other Specialist"
3,2,2,0.28695652173913,"Other Specialist"
4,0,3,0.28695652173913,"Other Specialist"
5,1,4,0.28695652173913,"Other Specialist"
3,1,5,0.28695652173913,"Other Specialist"
4,2,3,0.28695652173913,"Other Specialist"
1,2,4,0.28695652173913,"Other Specialist"
7,4,1,0.28695652173913,"Other Specialist"
9,5,7,0.28695652173913,"Other Specialist"
8,3,9,0.28695652173913,"Other Specialist"
5,3,8,0.28695652173913,"Other Specialist"
4,1,5,0.28695652173913,"Other Specialist"
8,5,4,0.28695652173913,"Other Specialist"
6,4,8,0.28695652173913,"Other Specialist"
10,5,6,0.28695652173913,"Other Specialist"
9,4,10,0.28695652173913,"Other Specialist"
19,3,9,0.28695652173913,"Other Specialist"
12,1,10,1.7695652173913,"General Physician"
13,2,12,1.7695652173913,"General Physician"
6,3,13,1.7695652173913,"General Physician"
12,2,6,1.7695652173913,"General Physician"
15,3,12,1.7695652173913,"General Physician"
9,1,15,1.7695652173913,"General Physician"
21,3,9,1.7695652173913,"General Physician"
11,2,21,1.7695652173913,"General Physician"
11,5,11,1.7695652173913,"General Physician"
4,3,11,1.7695652173913,"General Physician"
8,3,4,1.7695652173913,"General Physician"
1,3,8,1.7695652173913,"General Physician"
10,3,1,1.7695652173913,"General Physician"
4,1,10,1.7695652173913,"General Physician"
10,1,4,1.7695652173913,"General Physician"
8,1,10,1.7695652173913,"General Physician"
7,2,8,1.7695652173913,"General Physician"
14,1,7,1.7695652173913,"General Physician"
10,3,14,1.7695652173913,"General Physician"
16,2,10,1.7695652173913,"General Physician"
22,1,16,1.7695652173913,"General Physician"
11,1,22,1.7695652173913,"General Physician"
8,5,11,1.7695652173913,"General Physician"
13,1,16,0.495652173913044,"Area Specialist"
21,4,13,0.495652173913044,"Area Specialist"
